week,defteam,pass_yards_allowed,rush_yards_allowed,pass_td_allowed,rush_td_allowed,rec_td_allowed,total_yards_allowed,fantasy_points_allowed,plays_against
10,ATL,269.0,96.0,2.0,0.0,2,365.0,T.HillA.KamaraA.KamaraA.KamaraT.HillJ.MimsT.HillA.KamaraJ.JohnsonF.MoreauD.CarrA.KamaraT.HillT.HillJ.MimsJ.MimsK.AustinA.KamaraA.KamaraA.KamaraD.PettisA.KamaraA.KamaraA.KamaraA.KamaraM.Valdes-ScantlingM.Valdes-ScantlingA.KamaraA.KamaraM.Valdes-ScantlingD.CarrD.CarrA.KamaraF.MoreauK.AustinA.KamaraA.KamaraJ.MimsA.KamaraA.KamaraJ.JohnsonA.KamaraA.KamaraJ.JohnsonA.KamaraD.CarrA.KamaraT.HillA.Kamara,71
10,BAL,428.0,49.0,4.0,1.0,4,470.0,C.BrownJ.ChaseC.BrownJ.BurtonJ.ChaseC.BrownC.BrownA.IosivasM.GesickiJ.ChaseC.BrownC.BrownJ.ChaseM.GesickiJ.ChaseC.BrownC.BrownC.BrownM.GesickiT.HudsonJ.ChaseC.BrownA.IosivasM.GesickiJ.BurtonJ.BurrowJ.ChaseT.HudsonC.BrownC.BrownJ.BurrowT.HudsonC.BrownT.HudsonC.BrownM.GesickiC.BrownT.HudsonJ.ChaseC.BrownM.GesickiM.GesickiJ.BurtonT.HudsonJ.ChaseT.HudsonC.BrownT.HudsonC.BrownC.BrownC.BrownJ.ChaseC.BrownC.BrownJ.ChaseJ.ChaseJ.ChaseC.BrownC.GrandyC.BrownM.GesickiC.BrownJ.ChaseJ.BurtonJ.ChaseM.GesickiJ.ChaseA.IosivasA.IosivasM.GesickiJ.ChaseJ.ChaseJ.BurtonJ.ChaseC.BrownJ.ChaseT.Hudson,96
10,BUF,272.0,121.0,2.0,0.0,2,361.0,J.DownsJ.TaylorJ.DownsJ.TaylorA.MitchellJ.TaylorJ.TaylorJ.TaylorJ.TaylorJ.TaylorJ.TaylorJ.DownsJ.DownsA.DulinJ.TaylorA.MitchellA.PierceJ.DownsJ.TaylorJ.TaylorJ.TaylorA.MitchellK.GransonJ.TaylorT.GoodsonJ.TaylorJ.TaylorJ.TaylorJ.DownsJ.TaylorJ.DownsJ.TaylorJ.TaylorT.SermonJ.TaylorA.MitchellA.MitchellA.OgletreeA.PierceJ.TaylorT.GoodsonJ.TaylorA.MitchellA.PierceJ.TaylorJ.DownsJ.DownsA.MitchellA.PierceJ.TaylorJ.TaylorJ.TaylorK.GransonA.PierceJ.TaylorW.MalloryT.GoodsonJ.DownsA.PierceA.Pierce,80
10,CAR,190.0,167.0,0.0,2.0,0,342.0,J.HyattT.TracyM.NabersD.SingletaryW.RobinsonD.SingletaryW.RobinsonD.JonesJ.HyattM.NabersT.TracyW.RobinsonT.TracyT.TracyT.TracyM.NabersM.NabersD.SingletaryM.NabersT.TracyW.RobinsonT.TracyT.TracyT.JohnsonD.JonesT.TracyT.TracyT.TracyI.HodginsD.SingletaryD.JonesD.SingletaryD.SingletaryW.RobinsonT.TracyD.SingletaryD.JonesT.TracyW.RobinsonT.JohnsonT.TracyW.RobinsonM.NabersD.SingletaryD.SingletaryT.TracyD.JonesD.JonesT.TracyD.JonesT.JohnsonT.TracyM.NabersT.TracyT.TracyT.TracyW.RobinsonT.JohnsonM.NabersM.NabersM.NabersJ.HyattJ.HyattT.JohnsonJ.HyattM.NabersT.JohnsonT.Tracy,93
10,CHI,184.0,144.0,1.0,0.0,1,328.0,R.StevensonH.HenryA.HooperR.StevensonJ.HastyJ.HastyJ.HastyD.MayeR.StevensonR.StevensonK.OsbornR.StevensonD.DouglasA.HooperR.StevensonD.MayeD.DouglasR.StevensonK.BoutteD.DouglasD.DouglasJ.HastyA.HooperR.StevensonR.StevensonR.StevensonJ.PolkK.BoutteD.DouglasJ.HastyK.BoutteR.StevensonR.StevensonK.BoutteK.BoutteJ.HastyJ.HastyH.HenryR.StevensonK.BoutteR.StevensonK.BoutteR.StevensonR.StevensonD.MayeA.GibsonA.GibsonD.DouglasA.GibsonA.HooperA.GibsonA.GibsonH.HenryR.StevensonR.StevensonH.HenryR.StevensonR.StevensonR.StevensonD.Maye,79
10,CIN,290.0,99.0,4.0,1.0,4,391.0,R.BatemanD.HenryJ.HillD.HenryM.AndrewsZ.FlowersL.JacksonK.MitchellZ.FlowersD.HenryD.HenryJ.HillN.AgholorZ.FlowersD.HenryZ.FlowersD.HenryC.KolarZ.FlowersM.AndrewsN.AgholorM.AndrewsDi.JohnsonL.JacksonL.JacksonDi.JohnsonT.WallaceD.HenryD.HenryR.BatemanZ.FlowersL.JacksonJ.HillR.BatemanD.HenryD.HenryL.JacksonD.HenryR.BatemanD.HenryT.WallaceT.WallaceM.AndrewsD.HenryL.JacksonD.HenryJ.HillM.AndrewsL.JacksonM.AndrewsD.HenryR.BatemanZ.FlowersD.HenryD.HenryZ.FlowersM.AndrewsR.BatemanL.JacksonR.BatemanR.BatemanL.Jackson,82
10,DAL,207.0,187.0,2.0,2.0,2,348.0,S.BarkleyS.BarkleyJ.HurtsK.GainwellS.BarkleyA.BrownS.BarkleyJ.HurtsD.SmithS.BarkleyJ.HurtsD.GoedertA.BrownD.GoedertJ.HurtsJ.DotsonS.BarkleyD.SmithS.BarkleyA.BrownD.SmithD.SmithA.BrownJ.HurtsK.GainwellD.GoedertJ.HurtsS.BarkleyA.BrownS.BarkleyS.BarkleyS.BarkleyK.GainwellK.GainwellJ.WilsonA.BrownS.BarkleyS.BarkleyS.BarkleyS.BarkleyK.GainwellJ.HurtsA.SmithK.GainwellA.BrownK.GainwellA.SmithK.GainwellW.ShipleyW.ShipleyG.CalcaterraW.ShipleyW.ShipleyW.ShipleyW.ShipleyW.ShipleyW.ShipleyW.ShipleyK.Pickett,86
10,DEN,266.0,57.0,1.0,0.0,1,300.0,K.HuntK.HuntP.MahomesT.KelceT.KelceT.KelceX.WorthyK.HuntK.HuntD.HopkinsS.PerineT.KelceK.HuntD.HopkinsJu.WatsonN.GrayK.HuntP.MahomesT.KelceP.MahomesT.KelceN.GrayD.HopkinsK.HuntM.HardmanK.HuntK.HuntK.HuntD.HopkinsT.KelceK.HuntK.HuntK.HuntK.HuntC.SteeleS.PerineP.HendershotT.KelceT.KelceK.HuntK.HuntP.MahomesK.HuntX.WorthyK.HuntJ.RossX.WorthyK.HuntK.HuntC.SteeleX.WorthyJu.WatsonT.KelceC.SteeleD.HopkinsK.HuntK.HuntT.KelceK.HuntK.HuntT.Kelce,81
10,DET,232.0,56.0,1.0,1.0,1,248.0,J.MixonJ.MixonT.DellJ.MixonJ.MixonJ.MetchieC.StoverJ.MixonT.DellT.DellJ.MixonJ.MixonJ.MixonJ.MixonJ.MixonT.DellX.HutchinsonJ.MixonT.DellJ.MixonT.DellX.HutchinsonJ.MixonJ.MixonJ.MixonJ.MixonR.WoodsJ.MixonX.HutchinsonJ.MetchieJ.MetchieD.SchultzT.DellJ.MetchieT.DellJ.MixonR.WoodsD.SchultzJ.MixonJ.MixonD.SchultzJ.MixonT.DellJ.MixonJ.MixonJ.MixonJ.MixonJ.MixonD.OgunbowaleC.StoverR.WoodsX.HutchinsonD.SchultzJ.MixonC.StroudJ.MixonJ.MetchieJ.MetchieJ.MixonT.DellJ.MixonJ.MixonX.Hutchinson,87
10,HOU,240.0,105.0,2.0,1.0,2,345.0,J.GibbsA.St. BrownD.MontgomeryJ.WilliamsJ.GibbsD.MontgomeryJ.WilliamsS.LaPortaJ.GibbsJ.WilliamsJ.GibbsJ.GibbsJ.WilliamsJ.GibbsJ.GibbsJ.GoffJ.GibbsS.LaPortaD.MontgomeryT.PatrickS.LaPortaD.MontgomeryA.St. BrownJ.GibbsJ.GibbsS.LaPortaA.St. BrownD.MontgomeryD.MontgomeryS.LaPortaD.MontgomeryS.LaPortaD.MontgomeryD.MontgomeryJ.GibbsJ.WilliamsJ.GibbsJ.GibbsJ.GibbsJ.GibbsD.MontgomeryD.MontgomeryA.St. BrownD.MontgomeryD.MontgomeryJ.WilliamsD.MontgomeryA.St. BrownJ.GibbsA.St. BrownJ.GibbsJ.GibbsJ.GibbsA.St. BrownJ.GibbsJ.GibbsA.St. BrownJ.GibbsD.Montgomery,81
10,IND,280.0,135.0,0.0,2.0,0,415.0,C.SamuelJ.AllenK.ShakirJ.CookC.SamuelJ.CookD.KincaidD.KincaidJ.CookJ.AllenC.SamuelJ.CookC.SamuelJ.CookR.DavisJ.AllenJ.CookD.KincaidD.KincaidC.SamuelK.ShakirJ.CookM.HollinsJ.CookD.KnoxK.ShakirJ.CookD.KnoxJ.AllenD.KnoxTy.JohnsonTy.JohnsonC.SamuelK.ShakirM.HollinsJ.CookC.SamuelK.ShakirJ.AllenR.DavisK.ShakirD.KincaidC.SamuelJ.CookJ.CookJ.CookK.ShakirM.HollinsR.DavisK.ShakirJ.AllenJ.AllenJ.CookJ.CookJ.CookJ.AllenJ.AllenJ.CookJ.CookM.HollinsK.ShakirJ.CookM.HollinsTy.JohnsonJ.CookJ.CookJ.AllenJ.CookJ.CookM.Trubisky,92
10,JAX,241.0,169.0,0.0,0.0,0,402.0,J.OliverA.JonesA.JonesJ.JeffersonT.HockensonJ.JeffersonA.JonesA.JonesJ.OliverA.JonesJ.AddisonJ.OliverT.SherfieldA.JonesJ.JeffersonC.AkersC.AkersT.HockensonJ.OliverT.HockensonS.DarnoldC.AkersT.HockensonC.AkersA.JonesT.HockensonS.DarnoldA.JonesA.JonesT.HockensonA.JonesJ.JeffersonJ.AddisonA.JonesJ.NailorJ.AddisonJ.AddisonA.JonesA.JonesJ.JeffersonJ.JeffersonC.AkersJ.JeffersonJ.AddisonC.AkersJ.NailorA.JonesJ.OliverA.JonesJ.JeffersonA.JonesC.AkersC.AkersJ.NailorJ.AddisonC.AkersJ.AddisonC.AkersC.AkersT.HockensonT.ChandlerT.ChandlerT.ChandlerS.DarnoldJ.AddisonT.HockensonT.HockensonS.DarnoldJ.NailorJ.OliverT.ChandlerC.AkersC.AkersC.AkersJ.JeffersonA.JonesA.JonesS.DarnoldA.JonesA.JonesS.DarnoldS.Darnold,98
10,KC,215.0,78.0,2.0,0.0,2,260.0,J.McLaughlinC.SuttonM.MimsM.MimsL.KrullT.FranklinJ.WilliamsM.MimsA.EstimeA.EstimeD.VeleT.FranklinA.TrautmanJ.WilliamsM.MimsD.VeleA.EstimeL.HumphreyC.SuttonA.EstimeC.SuttonJ.WilliamsC.SuttonT.FranklinD.VeleL.HumphreyC.SuttonA.EstimeA.EstimeB.NixM.MimsA.EstimeL.KrullA.EstimeA.EstimeD.VeleC.SuttonM.MimsJ.McLaughlinB.NixT.FranklinA.EstimeM.MimsC.SuttonA.EstimeC.SuttonA.EstimeL.HumphreyA.EstimeC.SuttonA.EstimeA.EstimeB.Nix,75
10,LA,207.0,67.0,1.0,1.0,1,238.0,J.WaddleD.AchaneD.AchaneJ.WaddleM.WashingtonJ.WaddleJ.SmithT.HillD.AchaneD.AchaneR.MostertJ.WrightO.BeckhamR.MostertD.AchaneD.AchaneJ.WrightJ.WaddleD.AchaneJ.WaddleT.HillJ.WrightD.AchaneT.HillD.AchaneT.HillD.AchaneD.AchaneJ.SmithD.AchaneD.SmytheJ.SmithT.HillJ.HillJ.SmithD.AchaneD.AchaneM.WashingtonR.MostertD.AchaneJ.WaddleJ.WaddleJ.WrightJ.WrightO.BeckhamM.WashingtonD.AchaneD.AchaneT.HillT.Tagovailoa,68
10,LAC,175.0,132.0,2.0,0.0,2,289.0,T.PollardT.PollardT.PollardW.LevisC.RidleyC.RidleyC.RidleyT.PollardC.RidleyT.PollardC.RidleyN.Westbrook-IkhineT.PollardT.PollardT.SpearsT.SpearsC.RidleyN.Westbrook-IkhineT.SpearsT.SpearsN.Westbrook-IkhineT.SpearsC.RidleyT.PollardT.PollardW.LevisT.SpearsT.PollardC.OkonkwoT.PollardW.LevisJ.WhyleT.PollardN.Westbrook-IkhineT.PollardT.PollardW.LevisT.SpearsT.SpearsT.SpearsT.SpearsC.RidleyB.OliverB.OliverT.SpearsW.LevisC.Ridley,74
10,MIA,293.0,70.0,0.0,0.0,0,327.0,K.WilliamsK.WilliamsD.AllenK.WilliamsP.NacuaT.AtwellB.CorumB.CorumB.CorumB.CorumD.RobinsonC.KuppP.NacuaK.WilliamsC.KuppK.WilliamsP.NacuaC.KuppK.WilliamsP.NacuaD.AllenK.WilliamsK.WilliamsP.NacuaD.AllenK.WilliamsD.RobinsonK.WilliamsP.NacuaK.WilliamsK.WilliamsP.NacuaK.WilliamsK.WilliamsM.StaffordK.WilliamsP.NacuaP.NacuaC.KuppC.KuppP.NacuaT.JohnsonK.WilliamsP.NacuaK.WilliamsK.WilliamsC.KuppD.AllenP.NacuaC.KuppT.JohnsonD.RobinsonK.WilliamsD.AllenK.WilliamsD.AllenK.WilliamsP.NacuaD.RobinsonT.JohnsonT.JohnsonK.WilliamsD.RobinsonP.Nacua,87
10,MIN,111.0,56.0,0.0,1.0,0,143.0,T.EtienneB.StrangeE.EngramB.StrangeT.BigsbyT.EtienneT.EtienneL.FarrellG.DavisT.EtienneM.JonesM.JonesE.EngramL.FarrellB.StrangeT.EtienneM.JonesM.JonesT.EtienneE.EngramE.EngramT.BigsbyT.EtienneT.EtienneT.EtienneT.EtienneT.EtienneG.DavisB.ThomasE.EngramT.EtienneM.JonesB.ThomasG.DavisE.EngramE.EngramE.EngramB.ThomasG.Davis,55
10,NE,120.0,73.0,0.0,0.0,0,142.0,D.SwiftR.OdunzeD.SwiftK.AllenD.SwiftD.SwiftD.SwiftD.SwiftK.AllenD.SwiftD.MooreR.OdunzeK.AllenR.OdunzeK.AllenD.MooreC.WilliamsD.SwiftD.SwiftD.SwiftD.SwiftC.WilliamsR.JohnsonR.OdunzeR.JohnsonD.MooreD.SwiftC.KmetC.KmetC.KmetD.MooreD.MooreD.SwiftD.SwiftC.KmetD.SwiftD.SwiftD.MooreD.SwiftR.OdunzeK.AllenK.AllenD.MooreD.CarterD.MooreR.JohnsonR.Odunze,80
10,NO,306.0,181.0,0.0,2.0,0,468.0,B.RobinsonB.RobinsonR.McCloudD.MooneyD.LondonT.AllgeierT.AllgeierD.MooneyD.MooneyB.RobinsonB.RobinsonB.RobinsonK.PittsD.MooneyD.MooneyB.RobinsonT.AllgeierT.AllgeierD.MooneyT.AllgeierT.AllgeierT.AllgeierB.RobinsonB.RobinsonB.RobinsonD.LondonD.LondonB.RobinsonK.PittsR.McCloudK.PittsD.LondonB.RobinsonB.RobinsonD.LondonB.RobinsonT.AllgeierD.LondonT.AllgeierD.MooneyR.McCloudB.RobinsonB.RobinsonD.MooneyD.LondonD.LondonD.LondonD.LondonK.PittsB.RobinsonB.RobinsonB.RobinsonR.McCloudB.RobinsonB.RobinsonD.MooneyB.RobinsonD.MooneyC.WoernerD.LondonT.AllgeierB.RobinsonB.RobinsonB.RobinsonB.RobinsonT.AllgeierT.AllgeierD.LondonD.LondonD.MooneyD.LondonK.PittsK.PittsR.McCloud,94
10,NYG,126.0,188.0,1.0,1.0,1,306.0,C.HubbardJ.CokerX.LegetteC.HubbardC.HubbardX.LegetteC.HubbardC.HubbardJ.CokerJ.SandersC.HubbardJ.CokerC.HubbardJ.CokerC.HubbardC.HubbardI.ThomasM.SandersJ.CokerM.SandersC.HubbardD.MooreC.HubbardD.MooreJ.CokerC.HubbardC.HubbardC.HubbardD.MooreB.YoungC.HubbardC.HubbardC.HubbardC.HubbardB.YoungC.HubbardC.HubbardD.MooreD.MooreJ.SandersC.HubbardC.HubbardJ.CokerX.LegetteC.HubbardC.HubbardC.HubbardC.HubbardC.HubbardJ.CokerC.HubbardC.HubbardX.LegetteC.HubbardC.HubbardC.HubbardC.HubbardC.HubbardC.Hubbard,80
10,NYJ,266.0,147.0,1.0,3.0,1,406.0,Mi.WilsonM.HarrisonJ.ConnerJ.ConnerJ.ConnerJ.ConnerMi.WilsonM.HarrisonJ.ConnerT.BensonT.BensonT.McBrideZ.JonesJ.ConnerT.McBrideK.MurrayG.DortchM.HarrisonT.McBrideJ.ConnerJ.ConnerE.HigginsJ.ConnerT.McBrideM.HarrisonT.BensonT.BensonM.HarrisonT.BensonE.HigginsJ.ConnerJ.ConnerMi.WilsonJ.ConnerJ.ConnerJ.ConnerMi.WilsonJ.ConnerK.MurrayJ.ConnerT.BensonT.BensonT.McBrideJ.ConnerK.MurrayT.BensonT.BensonT.BensonT.BensonT.BensonM.HarrisonE.DemercadoE.DemercadoE.DemercadoD.DallasD.DallasD.DallasC.Tune,72
10,PHI,66.0,97.0,0.0,0.0,0,146.0,J.TolbertC.LambJ.BrooksC.RushR.DowdleR.DowdleC.LambR.DowdleR.DowdleJ.TolbertR.DowdleJ.BrooksR.DowdleR.DowdleC.LambC.LambE.ElliottE.ElliottJ.TolbertR.DowdleC.LambJ.TolbertC.RushC.LambR.DowdleJ.FergusonR.DowdleC.LambC.LambE.ElliottE.ElliottC.LambR.DowdleJ.BrooksJ.FergusonH.LuepkeR.DowdleR.DowdleJ.TolbertR.DowdleJ.FergusonC.LambT.LanceR.DowdleC.LambJ.BrooksR.DowdleJ.FergusonC.LambJ.FergusonT.LanceJ.TolbertE.ElliottE.ElliottT.LanceJ.BrooksL.Schoonmaker,75
10,PIT,202.0,60.0,0.0,3.0,0,242.0,A.EkelerZ.ErtzO.ZaccheausT.McLaurinA.EkelerO.ZaccheausA.EkelerA.EkelerJ.McNicholsZ.ErtzT.McLaurinN.BrownN.BrownA.EkelerD.BrownA.EkelerN.BrownJ.DanielsT.McLaurinZ.ErtzA.EkelerN.BrownZ.ErtzJ.McNicholsA.EkelerA.EkelerL.McCaffreyA.EkelerA.EkelerD.BrownT.McLaurinA.EkelerT.McLaurinJ.DanielsZ.ErtzT.McLaurinJ.McNicholsO.ZaccheausN.BrownL.McCaffreyZ.ErtzN.BrownC.RodriguezA.EkelerZ.ErtzA.EkelerT.McLaurinJ.McNicholsD.BrownC.RodriguezC.RodriguezL.McCaffreyA.EkelerN.BrownJ.DanielsN.BrownN.BrownZ.Ertz,81
10,SF,116.0,110.0,1.0,1.0,1,215.0,R.WhiteB.IrvingC.OttonR.JarrettR.WhiteR.WhiteB.IrvingR.MillerB.IrvingR.MillerB.IrvingB.IrvingC.OttonC.OttonB.IrvingC.OttonB.IrvingB.IrvingS.ShepardC.OttonB.IrvingC.OttonR.JarrettC.OttonR.WhiteT.PalmerC.OttonB.IrvingB.IrvingB.IrvingR.WhiteS.ShepardR.WhiteR.WhiteR.WhiteR.WhiteR.WhiteR.MillerB.IrvingB.IrvingB.IrvingB.IrvingR.JarrettS.ShepardR.WhiteB.MayfieldR.WhiteB.MayfieldS.ShepardR.WhiteS.ShepardB.MayfieldR.WhiteC.OttonR.WhiteR.WhiteR.WhiteR.WhiteR.Jarrett,79
10,TB,353.0,75.0,2.0,0.0,2,413.0,C.McCaffreyB.PurdyD.SamuelB.PurdyJ.JenningsR.PearsallC.McCaffreyR.PearsallC.McCaffreyC.McCaffreyJ.MasonR.PearsallC.McCaffreyC.McCaffreyG.KittleC.McCaffreyJ.JenningsD.SamuelC.McCaffreyJ.JenningsC.McCaffreyD.SamuelJ.JenningsC.McCaffreyR.PearsallG.KittleJ.JenningsJ.JenningsR.PearsallB.PurdyC.McCaffreyD.SamuelB.PurdyC.McCaffreyC.McCaffreyD.SamuelC.McCaffreyJ.JenningsC.McCaffreyI.GuerendoD.SamuelG.KittleD.SamuelC.McCaffreyJ.JenningsC.McCaffreyJ.JenningsC.McCaffreyD.SamuelJ.JenningsG.KittleD.SamuelC.McCaffreyC.McCaffreyJ.JenningsR.PearsallR.PearsallJ.Jennings,80
10,TEN,164.0,145.0,1.0,2.0,1,309.0,Q.JohnstonJ.DobbinsW.DisslyW.DisslyG.EdwardsD.DavisJ.DobbinsJ.HerbertG.EdwardsH.HurstJ.HerbertJ.DobbinsW.DisslyJ.HerbertJ.DobbinsJ.DobbinsJ.DobbinsJ.ReagorD.DavisJ.DobbinsW.DisslyW.DisslyJ.PalmerG.EdwardsG.EdwardsH.HaskinsG.EdwardsG.EdwardsJ.DobbinsJ.HerbertJ.DobbinsJ.PalmerJ.ReagorJ.DobbinsL.McConkeyG.EdwardsG.EdwardsJ.HerbertW.DisslyJ.DobbinsQ.JohnstonJ.DobbinsL.McConkeyJ.DobbinsJ.HerbertG.EdwardsG.EdwardsJ.HerbertJ.DobbinsJ.ReagorJ.DobbinsJ.DobbinsH.HaskinsJ.DobbinsJ.DobbinsJ.DobbinsJ.HerbertJ.Herbert,73
10,WAS,195.0,140.0,3.0,1.0,3,312.0,N.HarrisD.WashingtonC.PattersonP.FreiermuthN.HarrisN.HarrisJ.WarrenG.PickensV.JeffersonN.HarrisG.PickensJ.WarrenJ.PierreN.HarrisN.HarrisV.JeffersonC.AustinJ.WarrenJ.WarrenJ.WarrenG.PickensN.HarrisP.FreiermuthN.HarrisC.AustinP.FreiermuthC.AustinC.PattersonR.WilsonJ.WarrenC.AustinR.WilsonN.HarrisJ.WarrenM.PruittJ.WarrenG.PickensJ.WarrenN.HarrisN.HarrisN.HarrisV.JeffersonN.HarrisC.AustinN.HarrisG.PickensG.PickensJ.WarrenG.PickensN.HarrisN.HarrisN.HarrisJ.WarrenD.WashingtonG.PickensJ.WarrenJ.WarrenJ.WarrenJ.WarrenJ.WarrenN.HarrisN.HarrisC.AustinP.FreiermuthN.HarrisD.WashingtonM.WilliamsN.HarrisN.HarrisC.PattersonR.WilsonR.Wilson,97
11,ATL,307.0,105.0,4.0,1.0,4,400.0,J.WilliamsJ.WilliamsC.SuttonJ.WilliamsJ.WilliamsJ.McLaughlinD.VeleM.BurtonD.VeleN.AdkinsA.EstimeA.EstimeJ.WilliamsJ.McLaughlinJ.WilliamsL.HumphreyJ.WilliamsM.MimsM.MimsJ.WilliamsC.SuttonJ.WilliamsB.NixD.VeleC.SuttonC.SuttonT.FranklinJ.WilliamsC.SuttonM.MimsM.MimsJ.WilliamsA.TrautmanL.HumphreyJ.WilliamsB.NixC.SuttonD.VeleM.BurtonT.FranklinD.VeleA.EstimeA.EstimeA.EstimeC.SuttonA.EstimeJ.McLaughlinC.SuttonA.EstimeM.MimsJ.WilliamsA.EstimeL.HumphreyJ.WilliamsJ.McLaughlinJ.McLaughlinL.HumphreyA.EstimeA.EstimeM.Burton,76
11,BAL,205.0,122.0,0.0,0.0,0,303.0,N.HarrisN.HarrisG.PickensN.HarrisG.PickensN.HarrisC.PattersonC.AustinJ.WarrenJ.WarrenR.WilsonN.HarrisC.PattersonN.HarrisN.HarrisG.PickensP.FreiermuthG.PickensN.HarrisN.HarrisB.SkowronekN.HarrisG.PickensG.PickensG.PickensR.WilsonP.FreiermuthG.PickensN.HarrisN.HarrisJ.WarrenJ.WarrenJ.WarrenJ.FieldsJ.WarrenN.HarrisN.HarrisG.PickensJ.WarrenJ.WarrenJ.WarrenJ.WarrenG.PickensN.HarrisN.HarrisV.JeffersonD.WashingtonN.HarrisG.PickensJ.WarrenJ.WarrenD.WashingtonN.HarrisN.HarrisD.WashingtonN.HarrisN.HarrisD.WashingtonJ.WarrenJ.WarrenN.HarrisC.AustinG.PickensN.HarrisJ.FieldsN.HarrisR.WilsonR.Wilson,98
11,BUF,196.0,78.0,3.0,0.0,3,259.0,X.WorthyN.GrayM.HardmanK.HuntK.HuntD.HopkinsK.HuntX.WorthyK.HuntK.HuntM.CaliendoX.WorthyT.KelceX.WorthyX.WorthyX.WorthyK.HuntN.GrayM.HardmanM.HardmanC.SteeleP.HendershotS.PerineK.HuntN.GrayK.HuntT.KelceK.HuntK.HuntD.HopkinsM.HardmanK.HuntP.MahomesD.HopkinsT.KelceC.SteeleN.GrayK.HuntD.HopkinsJu.WatsonK.HuntJ.Smith-SchusterD.HopkinsK.HuntN.GrayS.PerineS.PerineS.PerineJu.WatsonP.MahomesT.Kelce,69
11,CHI,261.0,106.0,1.0,2.0,1,366.0,J.JacobsJ.JacobsD.WicksR.DoubsJ.JacobsJ.JacobsEm.WilsonJ.ReedJ.JacobsJ.ReedJ.JacobsJ.JacobsJ.JacobsJ.JacobsJ.JacobsC.WatsonC.BrooksJ.JacobsR.DoubsJ.JacobsJ.JacobsC.BrooksJ.JacobsJ.ReedT.KraftJ.LoveJ.JacobsJ.JacobsJ.LoveEm.WilsonJ.JacobsC.WatsonJ.JacobsJ.JacobsJ.JacobsC.WatsonJ.JacobsJ.JacobsJ.LoveJ.JacobsC.WatsonJ.LoveJ.LoveJ.Jacobs,56
11,CIN,297.0,155.0,2.0,2.0,2,435.0,G.EdwardsJ.DobbinsG.EdwardsJ.HerbertT.FiskL.McConkeyW.DisslyQ.JohnstonW.DisslyJ.DobbinsQ.JohnstonG.EdwardsJ.HerbertD.DavisG.EdwardsG.EdwardsT.FiskH.HaskinsH.HaskinsJ.DobbinsJ.DobbinsL.McConkeyJ.PalmerJ.DobbinsJ.HerbertJ.HerbertL.McConkeyW.DisslyJ.PalmerJ.DobbinsW.DisslyQ.JohnstonG.EdwardsQ.JohnstonL.McConkeyJ.DobbinsW.DisslyQ.JohnstonQ.JohnstonJ.PalmerJ.DobbinsD.DavisL.McConkeyQ.JohnstonJ.DobbinsJ.HerbertJ.PalmerJ.ReagorD.DavisQ.JohnstonJ.DobbinsJ.DobbinsJ.PalmerL.McConkeyL.McConkeyL.McConkeyJ.PalmerL.McConkeyW.DisslyL.McConkeyJ.Dobbins,87
11,CLE,266.0,214.0,2.0,3.0,2,473.0,T.HillA.KamaraA.KamaraK.AustinT.HillT.HillK.AustinA.KamaraT.HillT.HillA.KamaraJ.MimsJ.JohnsonD.CarrT.HillT.HillT.HillF.MoreauM.Valdes-ScantlingA.KamaraA.KamaraM.Valdes-ScantlingA.KamaraT.HillJ.JohnsonA.KamaraJ.MimsD.PettisA.KamaraA.KamaraT.HillM.Valdes-ScantlingT.HillA.KamaraT.HillA.KamaraF.MoreauA.KamaraA.KamaraA.KamaraA.KamaraT.HillJ.MimsF.MoreauM.Valdes-ScantlingA.KamaraF.MoreauT.HillF.MoreauA.KamaraT.HillA.KamaraA.KamaraJ.JohnsonT.HillT.HillJ.HaenerJ.Haener,74
11,DAL,257.0,141.0,0.0,3.0,0,391.0,N.CollinsJ.MixonR.WoodsT.DellD.SchultzJ.MetchieJ.MixonC.StroudD.OgunbowaleN.CollinsD.PierceD.SchultzN.CollinsT.DellN.CollinsJ.MixonJ.MixonJ.MixonJ.MixonJ.MixonJ.MixonR.WoodsD.SchultzJ.MixonJ.MixonC.StoverT.DellJ.MixonC.StoverJ.MixonJ.MixonN.CollinsN.CollinsT.DellT.DellT.DellC.StroudJ.MetchieJ.MixonN.CollinsD.SchultzJ.MixonJ.MetchieJ.MixonJ.MixonJ.MixonT.DellD.SchultzJ.MixonT.DellC.StroudN.CollinsD.SchultzD.SchultzJ.MixonJ.MixonJ.MixonJ.MixonJ.MixonJ.Mixon,81
11,DEN,197.0,50.0,0.0,0.0,0,226.0,B.RobinsonB.RobinsonB.RobinsonB.RobinsonB.RobinsonR.McCloudR.McCloudR.DwelleyD.LondonB.RobinsonB.RobinsonD.LondonT.AllgeierB.RobinsonD.MooneyD.LondonB.RobinsonK.CousinsB.RobinsonB.RobinsonD.MooneyB.RobinsonD.LondonB.RobinsonD.LondonK.PittsD.MooneyD.LondonB.RobinsonD.MooneyR.McCloudK.PittsK.PittsK.HodgeD.LondonB.RobinsonD.LondonK.PittsB.RobinsonR.McCloudR.McCloudB.RobinsonR.McCloudCas.WashingtonJ.McClellanJ.McClellanK.HodgeJ.McClellanJ.McClellanJ.McClellanJ.McClellanJ.McClellanJ.McClellan,77
