week,defteam,pass_yards_allowed,rush_yards_allowed,pass_td_allowed,rush_td_allowed,rec_td_allowed,total_yards_allowed,fantasy_points_allowed,plays_against
9,PIT,262.0,105.0,0.0,1.0,0,340.0,D.HenryD.HenryD.HenryT.BurksD.HopkinsD.HenryT.SpearsD.HenryT.SpearsD.HenryT.SpearsD.HopkinsD.HenryD.HenryD.HenryD.HopkinsK.PhilipsD.HopkinsD.HopkinsD.HenryN.Westbrook-IkhineD.HenryD.HenryD.HopkinsD.HenryD.HenryW.LevisD.HenryT.SpearsD.HopkinsK.PhilipsK.PhilipsD.HopkinsT.SpearsT.SpearsD.HenryD.HopkinsD.HopkinsD.HenryD.HopkinsD.HenryT.SpearsD.HenryD.HenryT.BurksT.SpearsT.BurksD.HenryD.HenryT.SpearsT.SpearsT.BurksD.HenryT.SpearsT.BurksD.HopkinsK.PhilipsC.OkonkwoK.PhilipsD.HopkinsC.MooreC.MooreC.OkonkwoC.OkonkwoC.OkonkwoJ.Whyle,88
9,SEA,225.0,298.0,1.0,3.0,1,515.0,M.AndrewsG.EdwardsO.BeckhamR.BatemanL.JacksonG.EdwardsR.BatemanL.JacksonI.LikelyJ.HillJ.HillO.BeckhamR.BatemanM.AndrewsJ.HillL.JacksonM.AndrewsL.JacksonG.EdwardsL.JacksonM.AndrewsN.AgholorK.MitchellO.BeckhamK.MitchellK.MitchellL.JacksonJ.HillK.MitchellZ.FlowersL.JacksonG.EdwardsO.BeckhamL.JacksonL.JacksonM.AndrewsG.EdwardsJ.HillJ.HillR.BatemanJ.HillM.AndrewsM.AndrewsK.MitchellK.MitchellM.AndrewsL.JacksonJ.HillO.BeckhamM.AndrewsL.JacksonD.DuvernayR.BatemanK.MitchellK.MitchellK.MitchellK.MitchellJ.HillM.AndrewsI.LikelyI.LikelyO.BeckhamO.BeckhamJ.HillJ.HillI.LikelyJ.HillT.HuntleyD.DuvernayJ.HillT.HuntleyJ.HillT.HuntleyT.Huntley,91
9,TB,470.0,43.0,5.0,0.0,5,498.0,N.DellD.SchultzD.SchultzD.SingletaryN.DellD.SingletaryN.DellN.BrownN.CollinsD.SingletaryN.DellN.DellD.SingletaryN.BrownM.BooneD.SingletaryN.DellN.CollinsN.DellD.SchultzJ.MetchieD.SingletaryD.SchultzN.CollinsN.BrownN.DellD.SingletaryN.CollinsN.CollinsN.BrownA.BeckD.SingletaryN.CollinsD.SingletaryN.DellD.SingletaryD.SchultzN.DellN.DellD.SchultzD.SingletaryA.BeckX.HutchinsonD.SchultzD.SingletaryD.SingletaryN.CollinsD.SchultzC.StroudN.BrownD.SingletaryN.BrownA.BeckN.DellD.SchultzN.BrownD.SingletaryN.CollinsD.SingletaryD.SchultzD.SchultzN.BrownN.DellN.DellC.Stroud,89
9,TEN,160.0,166.0,1.0,1.0,1,326.0,N.HarrisN.HarrisA.RobinsonJ.WarrenJ.WarrenCo.HeywardD.JohnsonD.JohnsonD.JohnsonN.HarrisJ.WarrenCo.HeywardG.PickensN.HarrisG.PickensC.AustinN.HarrisN.HarrisD.JohnsonD.JohnsonCo.HeywardJ.WarrenJ.WarrenN.HarrisG.PickensA.RobinsonN.HarrisN.HarrisJ.WarrenJ.WarrenN.HarrisN.HarrisJ.WarrenCo.HeywardN.HarrisD.WashingtonN.HarrisC.AustinN.HarrisJ.WarrenG.PickensCo.HeywardN.HarrisD.JohnsonJ.WarrenG.PickensN.HarrisN.HarrisM.BoykinJ.WarrenJ.WarrenD.JohnsonN.HarrisD.JohnsonJ.WarrenN.HarrisD.JohnsonD.JohnsonN.HarrisC.AustinJ.WarrenK.Pickett,80
9,WAS,220.0,107.0,1.0,1.0,1,327.0,D.DouglasR.StevensonR.StevensonR.StevensonR.StevensonR.StevensonH.HenryD.DouglasE.ElliottT.ThorntonT.ThorntonE.ElliottT.ThorntonH.HenryD.DouglasT.ThorntonE.ElliottE.ElliottH.HenryJ.Smith-SchusterR.StevensonM.JonesJ.ReagorD.DouglasR.StevensonM.JonesE.ElliottE.ElliottD.DouglasJ.ReagorR.StevensonJ.ReagorM.GesickiE.ElliottH.HenryJ.Smith-SchusterJ.ReagorJ.Smith-SchusterR.StevensonR.StevensonJ.ReagorJ.Smith-SchusterE.ElliottR.StevensonD.DouglasR.StevensonD.DouglasR.StevensonE.ElliottD.DouglasE.ElliottE.ElliottJ.ReagorR.StevensonH.HenryJ.Smith-SchusterH.HenryM.GesickiR.StevensonJ.Smith-SchusterM.JonesJ.Smith-Schuster,79
10,ARI,94.0,184.0,1.0,2.0,1,254.0,B.RobinsonB.RobinsonK.PittsK.PittsT.AllgeierB.RobinsonC.PattersonC.PattersonB.RobinsonB.RobinsonT.AllgeierT.AllgeierB.RobinsonB.RobinsonB.RobinsonT.HeinickeS.MillerC.PattersonC.PattersonC.PattersonB.RobinsonB.RobinsonD.LondonT.AllgeierT.AllgeierJ.SmithB.RobinsonT.HeinickeB.RobinsonT.HeinickeB.RobinsonK.PittsJ.SmithB.RobinsonB.RobinsonK.PittsT.AllgeierB.RobinsonJ.SmithT.AllgeierT.AllgeierB.RobinsonJ.SmithT.HeinickeB.RobinsonD.RidderD.RidderK.PittsD.LondonB.RobinsonD.LondonB.RobinsonB.RobinsonC.PattersonB.RobinsonD.RidderB.RobinsonV.JeffersonD.LondonB.RobinsonB.RobinsonD.LondonT.AllgeierT.AllgeierD.RidderD.London,86
10,ATL,249.0,122.0,0.0,2.0,0,352.0,M.BrownJ.ConnerT.McBrideJ.ConnerJ.ConnerZ.PascalR.MooreJ.ConnerG.SwaimT.McBrideJ.ConnerT.McBrideMi.WilsonMi.WilsonK.MurrayMi.WilsonM.BrownT.McBrideK.IngramM.BrownMi.WilsonK.IngramM.BrownJ.ConnerR.MooreM.BrownJ.ConnerJ.ConnerJ.ConnerG.SwaimK.MurrayK.MurrayJ.ConnerR.MooreT.McBrideJ.ConnerT.McBrideT.McBrideK.MurrayK.IngramE.HigginsR.MooreR.MooreT.McBrideJ.ConnerT.JonesK.MurrayMi.WilsonC.TuneJ.ConnerJ.ConnerR.MooreR.MooreJ.ConnerMi.WilsonR.MooreK.MurrayK.MurrayT.McBrideJ.ConnerJ.ConnerK.Murray,82
10,BAL,213.0,178.0,1.0,1.0,1,375.0,J.FordD.NjokuJ.FordJ.FordE.MooreD.NjokuJ.FordJ.FordA.CooperE.MooreJ.ProcheK.HuntD.NjokuC.TillmanK.HuntD.WatsonJ.FordJ.FordA.CooperJ.FordD.WatsonD.WatsonC.TillmanJ.FordK.HuntE.MooreD.WatsonD.NjokuJ.FordA.CooperJ.FordA.CooperD.WatsonE.MooreE.MooreA.CooperC.TillmanJ.FordE.MooreA.CooperJ.FordD.WatsonK.HuntH.BryantJ.AkinsK.HuntK.HuntH.BryantD.NjokuD.NjokuK.HuntK.HuntA.CooperK.HuntD.WatsonA.CooperJ.FordD.NjokuC.TillmanD.NjokuE.MooreD.NjokuJ.FordJ.FordA.CooperJ.FordD.WatsonJ.FordK.HuntK.HuntD.Watson,96
10,BUF,193.0,122.0,2.0,0.0,2,300.0,J.WilliamsJ.WilliamsS.PerineL.HumphreyJ.McLaughlinJ.WilliamsJ.WilliamsM.MimsL.KrullJ.WilliamsJ.WilliamsC.ManhertzJ.McLaughlinR.WilsonJ.WilliamsC.SuttonA.TrautmanJ.WilliamsC.SuttonJ.JeudyJ.WilliamsJ.WilliamsC.SuttonC.SuttonC.SuttonJ.WilliamsJ.WilliamsR.WilsonJ.McLaughlinR.WilsonJ.WilliamsR.WilsonJ.McLaughlinJ.McLaughlinJ.JeudyJ.WilliamsR.WilsonJ.WilliamsR.WilsonJ.McLaughlinC.SuttonC.SuttonJ.WilliamsJ.WilliamsR.WilsonJ.WilliamsJ.WilliamsC.SuttonC.SuttonJ.McLaughlinM.MimsJ.JeudyJ.WilliamsJ.McLaughlinS.PerineJ.WilliamsJ.WilliamsC.SuttonJ.WilliamsJ.WilliamsJ.WilliamsR.DixonS.PerineC.SuttonR.WilsonS.PerineA.TrautmanJ.JeudyR.WilsonR.WilsonR.Wilson,98
10,CAR,162.0,133.0,0.0,1.0,0,295.0,D.MooreD.EvansD.ForemanC.KmetT.BagentD.ForemanD.MooneyD.ForemanD.ForemanD.MooreD.MooreD.ForemanD.ForemanD.ForemanD.EvansD.MooreD.ForemanC.KmetD.ForemanT.ScottD.ForemanE.StR.JohnsonR.JohnsonD.ForemanR.JohnsonR.JohnsonR.JohnsonC.KmetD.MooneyT.ScottD.MooreD.EvansD.EvansR.JohnsonD.MooreT.BagentD.MooreE.StD.MooreC.KmetT.BagentD.ForemanD.ForemanD.MooreD.MooreD.ForemanT.BagentD.ForemanC.KmetD.ForemanC.KmetD.MooneyD.ForemanD.ForemanD.ForemanT.BagentD.ForemanT.TaylorR.JohnsonR.JohnsonC.KmetR.JohnsonR.JohnsonC.KmetD.ForemanR.JohnsonD.ForemanD.ForemanD.MooneyT.Bagent,89
10,CHI,185.0,43.0,0.0,0.0,0,213.0,C.HubbardB.YoungA.ThielenA.ThielenB.YoungC.HubbardT.MarshallR.BlackshearM.StrachanA.ThielenC.HubbardT.TrembleC.HubbardJ.MingoA.ThielenC.HubbardJ.MingoC.HubbardJ.MingoJ.MingoJ.MingoM.SandersM.StrachanM.SandersR.BlackshearA.ThielenT.MarshallA.ThielenA.ThielenJ.MingoB.YoungC.HubbardC.HubbardC.HubbardC.HubbardT.TrembleR.BlackshearM.SandersT.MarshallC.HubbardA.ThielenC.HubbardB.YoungH.HurstH.HurstA.ThielenT.TrembleH.HurstM.SandersH.HurstJ.MingoA.Thielen,79
10,CIN,356.0,188.0,1.0,2.0,1,544.0,N.DellD.SingletaryD.SingletaryX.HutchinsonD.SchultzD.SchultzD.SingletaryD.SingletaryR.WoodsD.SingletaryR.WoodsN.DellN.DellC.StroudD.SingletaryN.DellD.SingletaryN.DellD.SingletaryN.BrownN.DellN.BrownD.SingletaryN.DellD.SchultzD.SingletaryD.SchultzD.SingletaryN.BrownD.SingletaryD.SingletaryN.BrownM.BooneM.BooneD.SchultzD.SingletaryD.SingletaryN.BrownD.SingletaryD.SingletaryN.DellJ.MetchieD.SingletaryN.DellR.WoodsN.DellD.SingletaryD.SingletaryD.SingletaryJ.MetchieN.DellD.SingletaryN.BrownX.HutchinsonN.DellD.SingletaryC.StroudD.SingletaryD.SingletaryN.DellD.SingletaryD.SingletaryN.BrownD.SingletaryD.SingletaryN.DellD.SingletaryD.SingletaryN.DellN.DellD.SingletaryD.SchultzM.BooneN.Brown,94
10,CLE,223.0,106.0,1.0,2.0,1,306.0,M.AndrewsG.EdwardsR.BatemanG.EdwardsK.MitchellG.EdwardsG.EdwardsG.EdwardsZ.FlowersK.MitchellO.BeckhamI.LikelyK.MitchellL.JacksonG.EdwardsN.AgholorZ.FlowersZ.FlowersG.EdwardsJ.HillZ.FlowersG.EdwardsK.MitchellL.JacksonR.BatemanR.BatemanL.JacksonZ.FlowersL.JacksonM.AndrewsO.BeckhamM.AndrewsK.MitchellG.EdwardsM.AndrewsJ.HillL.JacksonL.JacksonK.MitchellG.EdwardsG.EdwardsG.EdwardsP.RicardG.EdwardsR.BatemanZ.FlowersN.AgholorL.JacksonL.Jackson,78
10,DAL,86.0,111.0,2.0,0.0,2,172.0,S.BarkleyS.BarkleyD.SlaytonS.BarkleyS.BarkleyP.CampbellD.SlaytonM.BreidaD.BellingerS.BarkleyL.CagerS.BarkleyT.DeVitoS.BarkleyW.RobinsonS.BarkleyS.BarkleyT.DeVitoT.DeVitoD.BellingerS.BarkleyI.HodginsS.BarkleyT.DeVitoS.BarkleyT.DeVitoS.BarkleyL.CagerJ.HyattS.BarkleyW.RobinsonW.RobinsonS.BarkleyS.BarkleyW.RobinsonD.SlaytonI.HodginsT.DeVitoJ.CorbinJ.CorbinD.BellingerT.DeVitoI.HodginsJ.CorbinS.ShepardS.ShepardD.SlaytonJ.CorbinS.ShepardS.Shepard,78
10,DEN,177.0,192.0,1.0,2.0,1,371.0,J.CookD.KincaidG.DavisD.KincaidG.DavisL.MurrayL.MurrayT.JohnsonD.KincaidG.DavisS.DiggsL.MurrayJ.AllenL.MurrayS.DiggsL.MurrayL.MurrayD.KincaidJ.CookJ.CookJ.CookJ.CookL.MurrayS.DiggsL.MurrayD.KincaidG.DavisD.HartyG.DavisS.DiggsD.KincaidK.ShakirJ.CookJ.CookK.ShakirJ.CookJ.AllenL.MurrayL.MurrayJ.CookG.DavisJ.AllenD.KincaidL.MurrayS.DiggsL.MurrayG.DavisJ.CookJ.CookJ.CookJ.CookJ.CookJ.Allen,67
10,DET,323.0,98.0,4.0,1.0,4,421.0,A.EkelerA.EkelerK.AllenJ.KelleyK.AllenK.AllenA.EkelerK.AllenJ.KelleyA.EkelerA.EkelerG.EverettK.AllenK.AllenA.EkelerA.EkelerA.EkelerA.EkelerA.EkelerJ.GuytonK.AllenG.EverettD.DavisJ.HerbertK.AllenA.EkelerK.AllenK.AllenQ.JohnstonA.EkelerK.AllenJ.GuytonA.EkelerS.SmarttA.EkelerA.EkelerQ.JohnstonJ.KelleyD.ParhamD.ParhamS.SmarttK.AllenJ.KelleyJ.GuytonK.AllenJ.GuytonA.EkelerJ.GuytonJ.HerbertJ.KelleyS.SmarttQ.JohnstonA.EkelerA.EkelerD.DavisQ.JohnstonA.EkelerA.EkelerA.EkelerQ.JohnstonJ.HerbertJ.HerbertA.EkelerQ.JohnstonJ.GuytonA.EkelerA.EkelerA.EkelerQ.JohnstonA.EkelerK.Allen,90
10,GB,126.0,205.0,0.0,2.0,0,324.0,N.HarrisG.PickensCo.HeywardN.HarrisN.HarrisD.JohnsonJ.WarrenJ.WarrenN.HarrisN.HarrisD.WashingtonJ.WarrenK.PickettJ.WarrenD.JohnsonN.HarrisC.AustinN.HarrisJ.WarrenJ.WarrenD.JohnsonJ.WarrenK.PickettN.HarrisK.PickettJ.WarrenN.HarrisCo.HeywardN.HarrisJ.WarrenCo.HeywardD.JohnsonG.PickensN.HarrisN.HarrisD.JohnsonN.HarrisN.HarrisN.HarrisCo.HeywardG.PickensJ.WarrenJ.WarrenJ.WarrenN.HarrisN.HarrisN.HarrisD.JohnsonG.PickensJ.WarrenC.AustinJ.WarrenJ.WarrenJ.WarrenN.HarrisN.HarrisN.HarrisK.PickettJ.WarrenJ.WarrenG.PickensJ.Warren,82
10,HOU,347.0,66.0,2.0,1.0,2,380.0,T.BoydJ.MixonM.WilcoxT.HudsonT.HudsonT.HudsonJ.MixonT.HudsonT.HudsonJ.MixonT.IrwinJ.MixonI.SmithT.BoydJ.MixonT.BoydT.WilliamsJ.BurrowJ.MixonJ.MixonJ.ChaseJ.MixonJ.MixonT.HudsonT.BoydJ.ChaseJ.BurrowT.BoydT.BoydJ.BurrowT.BoydJ.MixonT.HudsonT.BoydT.BoydT.BoydJ.MixonJ.ChaseJ.BurrowJ.MixonT.BoydD.SampleA.IosivasJ.MixonD.SampleJ.ChaseT.IrwinJ.ChaseT.IrwinD.SampleJ.ChaseT.BoydT.IrwinT.HudsonJ.MixonT.BoydJ.BurrowT.Boyd,83
10,IND,195.0,167.0,0.0,0.0,0,340.0,R.StevensonR.StevensonM.GesickiR.StevensonR.StevensonR.StevensonE.ElliottE.ElliottE.ElliottE.ElliottR.StevensonR.StevensonR.StevensonR.StevensonH.HenryE.ElliottR.StevensonM.GesickiE.ElliottD.DouglasD.DouglasH.HenryM.JonesR.StevensonD.DouglasE.ElliottE.ElliottE.ElliottR.StevensonR.StevensonR.StevensonR.StevensonR.StevensonR.StevensonR.StevensonR.StevensonJ.Smith-SchusterR.StevensonE.ElliottM.JonesE.ElliottM.JonesE.ElliottE.ElliottE.ElliottH.HenryK.BoutteE.ElliottH.HenryD.DouglasD.DouglasR.StevensonR.StevensonR.StevensonE.ElliottM.GesickiR.StevensonD.DouglasH.HenryD.DouglasD.DouglasR.StevensonD.Douglas,83
10,JAX,302.0,144.0,3.0,1.0,3,437.0,C.McCaffreyC.McCaffreyG.KittleB.AiyukB.AiyukC.McCaffreyC.McCaffreyD.SamuelG.KittleJ.JenningsD.SamuelC.McCaffreyB.AiyukJ.JenningsC.McCaffreyD.SamuelD.SamuelK.JuszczykD.SamuelC.McCaffreyK.JuszczykC.McCaffreyC.McCaffreyC.McCaffreyE.MitchellC.McCaffreyC.McCaffreyC.McCaffreyC.McCaffreyD.SamuelG.KittleC.McCaffreyD.SamuelC.McCaffreyC.McCaffreyB.AiyukC.McCaffreyG.KittleC.McCaffreyD.SamuelC.McCaffreyC.McCaffreyK.JuszczykE.MitchellE.MitchellR.BellE.MitchellE.MitchellE.MitchellE.MitchellE.MitchellC.McCaffreyC.McCaffreyC.McCaffreyC.McCaffreyC.McCaffreyS.DarnoldS.DarnoldS.Darnold,75
10,LAC,333.0,200.0,2.0,3.0,2,533.0,S.LaPortaD.MontgomeryA.St. BrownD.MontgomeryJ.WilliamsK.RaymondJ.GibbsA.St. BrownJ.GibbsJ.GibbsJ.GibbsJ.GibbsA.St. BrownJ.ReynoldsK.RaymondD.MontgomeryB.WrightD.MontgomeryD.MontgomerySt. BrownA.St. BrownD.MontgomeryD.MontgomeryJ.GibbsJ.GibbsJ.WilliamsJ.GibbsA.St. BrownJ.GibbsJ.GibbsJ.GibbsJ.GibbsD.MontgomeryJ.WilliamsJ.ReynoldsS.LaPortaJ.ReynoldsJ.GibbsA.St. BrownJ.GibbsK.RaymondJ.GibbsD.MontgomeryD.MontgomeryJ.ReynoldsD.MontgomeryB.WrightA.St. BrownA.St. BrownJ.GibbsJ.GibbsS.LaPortaS.LaPortaJ.GibbsSt. BrownB.WrightK.RaymondD.MontgomeryJ.GibbsA.St. BrownS.LaPortaJ.GoffJ.GoffJ.Goff,82
10,LV,263.0,108.0,0.0,0.0,0,365.0,Bre.HallBre.HallG.WilsonG.WilsonD.CookX.GipsonBre.HallBre.HallX.GipsonG.WilsonG.WilsonBre.HallG.WilsonG.WilsonT.ConklinBre.HallBre.HallG.WilsonZ.WilsonBre.HallBre.HallBre.HallMi.CarterD.CookD.CookD.CookBre.HallBre.HallG.WilsonZ.WilsonT.ConklinA.LazardG.WilsonBre.HallX.GipsonT.ConklinM.TaylorG.WilsonBre.HallZ.WilsonG.WilsonM.TaylorBre.HallG.WilsonA.LazardD.CookZ.WilsonA.LazardG.WilsonBre.HallC.UzomahG.WilsonT.ConklinA.LazardT.ConklinG.WilsonBre.HallA.LazardT.ConklinT.ConklinX.Gipson,82
10,MIN,232.0,65.0,2.0,0.0,2,284.0,M.ThomasM.ThomasA.KamaraT.HillA.KamaraR.ShaheedR.ShaheedA.KamaraJ.WilliamsT.HillA.KamaraT.HillA.PerryA.KamaraJ.JohnsonA.PerryJ.WilliamsA.KamaraD.CarrA.KamaraA.KamaraA.KamaraR.ShaheedA.KamaraJ.WilliamsJ.WilliamsR.ShaheedA.KamaraR.ShaheedA.KamaraC.OlaveR.ShaheedA.KamaraC.OlaveC.OlaveA.KamaraT.HillT.HillC.OlaveJ.JohnsonR.ShaheedJ.JohnsonC.OlaveA.KamaraC.OlaveC.OlaveA.PerryA.KamaraJ.WilliamsJ.JohnsonA.KamaraA.KamaraA.KamaraC.OlaveC.OlaveR.ShaheedL.BowdenC.OlaveA.PerryC.OlaveR.Shaheed,83
10,NE,194.0,70.0,0.0,1.0,0,264.0,M.Alie-CoxI.McKenzieI.McKenzieJ.TaylorJ.TaylorJ.TaylorJ.TaylorJ.TaylorJ.TaylorJ.TaylorJ.TaylorM.PittmanG.Minshew IIJ.TaylorK.GransonW.MalloryJ.TaylorW.MalloryJ.TaylorA.PierceJ.TaylorM.PittmanM.PittmanZ.MossI.McKenzieJ.DownsJ.TaylorM.PittmanK.GransonM.PittmanM.PittmanJ.TaylorJ.DownsJ.TaylorM.PittmanM.PittmanM.PittmanM.PittmanJ.TaylorI.McKenzieJ.TaylorK.GransonJ.TaylorJ.TaylorM.PittmanJ.TaylorI.McKenzieM.PittmanJ.TaylorJ.TaylorJ.DownsJ.TaylorJ.TaylorM.PittmanG.Minshew II,70
10,NO,268.0,125.0,1.0,2.0,1,388.0,J.AddisonA.MattisonJ.DobbsJ.AddisonA.MattisonA.MattisonT.HockensonJ.AddisonA.MattisonJ.DobbsT.HockensonT.ChandlerJ.MundtJ.AddisonT.ChandlerJ.DobbsT.HockensonB.PowellJ.DobbsT.ChandlerT.HockensonT.HockensonT.ChandlerJ.AddisonA.MattisonB.PowellT.HockensonT.HockensonA.MattisonJ.AddisonJ.AddisonJ.DobbsT.ChandlerT.HockensonT.HockensonJ.DobbsT.HockensonT.HockensonT.HockensonA.MattisonA.MattisonJ.AddisonJ.NailorA.MattisonA.MattisonT.ChandlerT.ChandlerJ.DobbsT.HockensonT.ChandlerT.HockensonA.MattisonB.PowellJ.AddisonB.PowellB.PowellK.NwangwuK.NwangwuJ.MundtT.ChandlerT.ChandlerT.ChandlerT.HockensonT.ChandlerT.ChandlerT.ChandlerT.ChandlerT.ChandlerJ.Dobbs,92
10,NYG,472.0,168.0,4.0,3.0,4,640.0,B.CooksC.LambT.PollardC.LambR.DowdleR.DowdleT.PollardC.LambJ.FergusonT.PollardL.SchoonmakerT.PollardJ.FergusonJ.FergusonC.LambT.PollardD.PrescottC.LambT.PollardT.PollardJ.FergusonB.CooksT.PollardB.CooksC.LambJ.BrooksT.PollardT.PollardJ.FergusonB.CooksT.PollardR.DowdleR.DowdleC.LambB.CooksB.CooksJ.BrooksB.CooksC.LambJ.FergusonT.PollardC.LambD.PrescottT.PollardC.LambJ.FergusonC.LambR.DowdleJ.TolbertR.DowdleC.LambM.GallupT.PollardT.PollardB.CooksT.PollardB.CooksB.CooksJ.TolbertC.LambC.LambC.LambJ.BrooksR.DowdleR.DowdleJ.TolbertR.DowdleR.DowdleM.GallupD.VaughnD.VaughnJ.TolbertC.RushJ.BrooksJ.TolbertR.DowdleR.DowdleC.Rush,93
10,NYJ,153.0,148.0,1.0,0.0,1,274.0,D.AdamsD.AdamsD.AdamsJ.JacobsD.AdamsJ.JacobsA.AbdullahD.AdamsM.MayerA.O'ConnellD.AdamsJ.JacobsJ.JacobsD.AdamsJ.JacobsJ.JacobsJ.JacobsJ.JacobsJ.JacobsA.O'ConnellJ.MeyersD.AdamsJ.JacobsD.AdamsJ.JacobsM.MayerD.AdamsD.AdamsJ.JacobsJ.JacobsT.TuckerA.O'ConnellJ.JacobsJ.MeyersJ.JacobsJ.JacobsH.RenfrowJ.JacobsJ.JacobsJ.JacobsD.AdamsM.MayerJ.JacobsJ.JacobsJ.JacobsM.MayerD.AdamsJ.JacobsJ.JacobsJ.JacobsJ.JacobsA.HooperD.CarterZ.WhiteJ.JacobsJ.JacobsJ.JacobsJ.JacobsM.Mayer,80
10,PIT,289.0,116.0,2.0,0.0,2,399.0,C.WatsonA.JonesC.WatsonA.DillonD.WicksT.KraftA.DillonA.DillonC.WatsonR.DoubsA.JonesT.KraftC.WatsonC.WatsonJ.LoveA.JonesA.JonesA.DillonD.WicksJ.ReedR.DoubsA.JonesA.JonesJ.ReedA.JonesA.JonesA.JonesD.WicksR.DoubsA.JonesA.DillonA.DillonA.JonesA.JonesA.JonesL.MusgraveA.JonesR.DoubsA.JonesC.WatsonL.MusgraveJ.ReedA.JonesL.MusgraveA.DillonJ.ReedD.WicksA.DillonA.DillonJ.ReedR.DoubsA.DillonT.KraftL.MusgraveA.JonesD.WicksA.JonesC.WatsonJ.ReedA.JonesJ.LoveA.DillonA.DillonC.Watson,83
10,SEA,312.0,68.0,3.0,0.0,3,356.0,C.SamuelJ.BatesB.RobinsonB.RobinsonB.RobinsonT.McLaurinT.McLaurinT.McLaurinA.GibsonJ.BatesA.GibsonA.GibsonJ.BatesB.RobinsonL.ThomasA.ArmahA.GibsonA.GibsonC.SamuelC.SamuelB.RobinsonB.RobinsonC.SamuelL.ThomasA.GibsonJ.DotsonB.RobinsonB.RobinsonT.McLaurinB.RobinsonS.HowellL.ThomasB.RobinsonS.HowellC.SamuelB.PringleD.BrownT.McLaurinC.SamuelB.RobinsonB.RobinsonA.GibsonA.GibsonL.ThomasT.McLaurinB.RobinsonA.GibsonB.RobinsonL.ThomasT.McLaurinJ.CrowderA.GibsonT.McLaurinJ.DotsonB.PringleD.Brown,80
10,SF,190.0,59.0,0.0,0.0,0,221.0,T.JonesT.EtienneE.EngramT.LawrenceT.EtienneT.JonesT.EtienneE.EngramB.StrangeT.EtienneT.EtienneT.EtienneT.EtienneC.KirkD.JohnsonD.JohnsonD.JohnsonD.JohnsonC.KirkT.BigsbyC.KirkT.BigsbyT.BigsbyE.EngramT.EtienneC.KirkC.RidleyC.KirkT.LawrenceD.JohnsonT.BigsbyC.RidleyC.KirkT.EtienneT.EtienneT.EtienneC.RidleyC.KirkC.RidleyC.KirkT.EtienneC.RidleyE.EngramT.EtienneC.KirkC.KirkC.KirkE.EngramT.BigsbyE.EngramE.Engram,73
10,TB,199.0,42.0,0.0,0.0,0,209.0,D.HopkinsT.SpearsD.HenryC.MooreD.HenryN.Westbrook-IkhineT.SpearsJ.WhyleD.HenryJ.WhyleD.HenryC.OkonkwoK.PhilipsT.SpearsT.SpearsD.HenryC.MooreD.HenryT.SpearsC.OkonkwoN.Westbrook-IkhineD.HenryC.OkonkwoT.SpearsN.Westbrook-IkhineD.HenryT.SpearsD.HenryC.OkonkwoT.SpearsC.MooreD.HopkinsD.HenryD.HenryD.HopkinsT.SpearsD.HenryD.HopkinsC.OkonkwoC.OkonkwoD.HenryK.PhilipsD.HopkinsK.PhilipsN.Westbrook-IkhineD.HopkinsK.PhilipsJ.WhyleK.PhilipsD.HopkinsD.HopkinsT.SpearsJ.WhyleJ.WhyleC.MooreC.OkonkwoD.Hopkins,78
10,TEN,278.0,77.0,2.0,0.0,2,340.0,C.GodwinR.WhiteM.EvansR.WhiteD.ThompkinsR.WhiteC.GodwinM.EvansC.EdmondsC.GodwinT.PalmerR.WhiteM.EvansR.WhiteC.OttonM.EvansR.WhiteC.GodwinD.ThompkinsC.EdmondsB.MayfieldR.WhiteB.MayfieldM.EvansR.WhiteR.WhiteC.OttonR.WhiteC.GodwinT.PalmerM.EvansR.WhiteM.EvansR.WhiteR.WhiteR.WhiteM.EvansR.WhiteC.GodwinT.PalmerC.EdmondsM.EvansT.PalmerM.EvansC.EdmondsC.EdmondsM.EvansR.WhiteR.WhiteB.MayfieldD.ThompkinsC.EdmondsC.EdmondsR.WhiteC.OttonR.WhiteR.WhiteB.MayfieldR.WhiteR.WhiteR.WhiteK.Trask,79
10,WAS,369.0,120.0,2.0,0.0,2,489.0,J.Smith-NjigbaK.WalkerJ.Smith-NjigbaK.WalkerW.DisslyT.LockettK.WalkerK.WalkerJ.Smith-NjigbaJ.BoboK.WalkerD.MetcalfK.WalkerK.WalkerD.MetcalfJ.Smith-NjigbaW.DisslyD.MetcalfT.LockettZ.CharbonnetD.MetcalfZ.CharbonnetD.MetcalfZ.CharbonnetT.LockettK.WalkerD.MetcalfN.FantK.WalkerG.SmithT.LockettK.WalkerJ.BoboK.WalkerK.WalkerC.ParkinsonD.MetcalfZ.CharbonnetZ.CharbonnetD.MetcalfK.WalkerK.WalkerD.MetcalfK.WalkerG.SmithJ.Smith-NjigbaK.WalkerT.LockettZ.CharbonnetZ.CharbonnetK.WalkerN.FantT.LockettZ.CharbonnetZ.CharbonnetT.LockettT.LockettK.WalkerT.LockettK.WalkerK.WalkerN.FantD.MetcalfT.LockettK.WalkerK.WalkerT.LockettZ.CharbonnetZ.CharbonnetD.MetcalfD.MetcalfD.Metcalf,104
